poi_id,poi_name,poi_category,poi_latitude,poi_longitude,poi_ratings,,,,,
7089765985,UBS Maracanã,clinic,-25.5344656997027,-54.567749,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
957133938,"Долгопрудная улица, 3",bus-stop,55.8935825997433,37.5411182,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4334458572,Augenarzt,doctor,50.5773793993285,11.8068143,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5401303003,Le Grand Bleu,restaurant,43.6954756005401,7.2749702,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
11267611754,Πάραυτα Μεζεδοπωλείο,restaurant,39.7385080002314,22.2889093,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2173603802,École maternelle Le Valfray,school,45.3483097004312,5.5035502,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9386522002,Калинка,convenience-store,55.0698889994422,57.5480196,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10653355215,周庄,bus-stop,39.5813410002093,116.0311434,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7361660423,和紙の里,bus-stop,36.0528838997408,139.2033391,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9687264735,Moreno y San Martín,bus-stop,-34.5790307998016,-58.5367884,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
969874376,EuroSpin,supermarket,43.6862817534138,12.6484577900797,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2262816612,Zevergem Kriekstraat,bus-stop,50.9804026992529,3.675981,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
595271235,OSS Orthopaedic Hospital,hospital,39.9169979761044,-76.6954932074149,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8387359524,小西灣（藍灣半島） Siu Sai Wan (Island Resort),bus-stop,22.2659474004046,114.2510306,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6067602922,"Avenida Doutor Alexandre Rasgulaeff, 1028",bus-stop,-23.402677800011,-51.9171073,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5650642386,Woodward Avenue & Stanhope Street,bus-stop,40.7090428003584,-73.9126106,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2033235373,Gasthaus,bus-stop,51.573054199163,14.4979281,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9593887402,Trường THCS Tri Thủy,school,20.7003503003977,105.955216,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
622215255,2 St N,bus-stop,44.927759900475,-93.405843,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5388449008,末東口,bus-stop,34.9389462996476,135.2043751,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10130228017,Le Chaudron Cathare,fast-food,43.2052028005405,2.3642748,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9626942242,New Bismark Store,convenience-store,27.7419099999751,85.302904,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1212564648,Parcul Terra,park,45.7954352789838,21.2264357181528,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8968371659,Volcano Primary School,school,0.379190099960613,32.56131,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
189161895,7-Eleven,convenience-store,22.6630924511723,120.487778989071,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10004442470,Pause gourmande,coffee-shop,45.0302036004653,1.1279858,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
432068279,Al Imam Al Shaf'i,school,32.2062621996015,35.2819813,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4351227376,อังคาร สุชาติ คชสาร,coffee-shop,12.7167139996498,101.243436,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
449158597,Thomas Jefferson High School at Thomas Edison,school,32.7777471160066,-96.8691789550211,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5615905722,つけめん玉 三三㐂,restaurant,35.5258951996918,139.6958939,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9660525951,Restaurante Estilo Gaucho,restaurant,40.518735100335,-3.926473,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2378807082,Christers Matsal,restaurant,59.3009601013895,18.0954798,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
338101552,Jumbo,supermarket,51.1941872869274,4.54216115747024,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
808376474,SDN Balobone,school,-5.30155501937046,122.279270998692,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4502499494,Montméry,bus-stop,48.2879476998682,2.8592465,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5731326875,Traditions at Kennedy,restaurant,39.9965539002668,-83.0138394,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
23036286,Appleton Street Park,park,-27.5347435101055,153.118319991055,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5110345639,Migros,supermarket,41.0118667003935,28.9753252,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
208687651,Forsyth,park,-29.1201331635132,26.1818367472261,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6117493326,Kaalamaa,restaurant,3.9433962995925,73.4920709,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
440981482,Stephansweg,bus-stop,51.7627177991406,7.9218427,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5038198025,Bibimbab,restaurant,50.9401009992599,6.9379323,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5637150812,潘府小吃店(潘肉圓),restaurant,23.4750905003629,120.4408444,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9467248647,Амбулатория,clinic,43.2696301005412,43.1510219,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7549603774,Güntherstraße,bus-stop,50.0816656994339,8.6455082,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
868433780,7-Eleven,convenience-store,25.0560770002532,121.6138676,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
256377430,Trinidad,railway-station,-33.5463691996117,-70.5880698,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3923830397,Mekanikervägen,bus-stop,59.2069335013514,17.9235717,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6165348009,Restaurante Tia Maria,restaurant,43.5362689005417,-6.5051123,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
203537163,Kindertagesstätte St. Raphael,kindergarten,50.124500133639,8.62215226146908,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
539471331,Riihiviidantie I,bus-stop,60.7574552017455,24.7555137,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6665721748,Café Nullpunkt,restaurant,52.503417799088,13.3929014,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
455096260,S-Power Mini Supermarket,supermarket,1.36171317043438,103.873687244646,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4902841784,West Zone,supermarket,25.2466804002364,55.3077601,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
906399096,Colegio Alborada School,school,-33.6059433996215,-70.8912565,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2200185435,Poieni,railway-station,46.9140210001787,22.8614104,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1362647591,Farmacia Chiappano,pharmacy,44.4032909005142,8.6850403,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
469788551,Gerrard Place / Chinatown,bus-stop,51.5126792991708,-0.1303118,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7174405985,CDTM,supermarket,44.6146810005004,27.3103331,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
811486031,Ako Doma,restaurant,48.161198999899,17.083985,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
700016014,萬合國小,school,23.925326703692,120.409305635372,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5916089192,Avenida Doutor Mário Soares (Codessais),bus-stop,41.7403087004655,-7.4612859,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
266112558,ایستگاه ابتدای طرق,bus-stop,36.200160299756,59.6463026,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6076599151,De La Montaña Cafe,coffee-shop,14.1007839998017,-87.1829389,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5754389674,"Diekirch, Friedhaff",bus-stop,49.891968099477,6.1347178,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
625205477,ビーバー公園,park,26.3784746004857,127.852906627274,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
589002637,Soppa & Sunt,restaurant,57.7033214006217,11.9625563,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
140949401,Reitanlage Zukowski,sports-centre,53.5967223928285,10.3744265278191,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
357882440,청담동성당앞,bus-stop,37.5202582999159,127.0492045,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
398616942,St Joseph's Catholic Primary School,school,51.4868447645989,0.00662939918470027,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6123156535,Mina Shop,convenience-store,50.9493210992583,3.1206591,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4755563053,불로대곡동행정복지센터,bus-stop,37.6170820999289,126.6882912,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6780766019,Coquelle,bus-stop,51.0368964992431,2.4139252,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6386569895,Les Vilains Garcons,restaurant,45.425656300422,-75.7169031,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10106537253,Pont-Sur-Sambre Ferme Heurtebise,bus-stop,50.2181769994037,3.8152589,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1423754879,はこぶね幼稚園,kindergarten,33.6218989995922,130.469804,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7296730424,"Farmàcia Haro Porcar, Eva",pharmacy,42.2620015005041,3.1835172,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5484980094,ΓΕΝΝΗΜΑΤΑ 3 (20),bus-stop,40.6530668003516,22.9175941,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
11256502246,滨河东里,bus-stop,39.7464884002325,116.3388709,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7079574285,St. Michael i.L. ASFINAG,bus-stop,47.1088682001387,13.5895313,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
429955691,Taverna Thessaloniki,restaurant,54.1166114992053,9.9918977,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
588452828,Plaza de Armas Tinlape,park,-6.65679774969933,-77.8314584,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6176371024,Syn Lok 2 Bak Kut Teh,restaurant,5.85277829945263,118.0724007,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
843746825,Duat Open Court,sports-centre,15.0101515999085,120.53603715,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2331540315,大木戸,bus-stop,35.8435105997203,140.0078315,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5849775397,Ecole Primaire EPP Soleil,school,4.76406069952425,-6.6763441,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
11067446124,École Primaire May Djangeuro,school,13.5502453997391,7.4698338,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
87507638,Sani Top Pub,pub,-29.5847169945047,29.2881842656664,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
856733745,Dott. Invernizzi Giuseppe,pharmacy,45.3026937004365,9.6560252,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
380983471,de Kraal,school,51.5353464721136,4.21463233989974,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2517331601,Арніка,pharmacy,47.9622527999467,37.8803398,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2787201107,McDonald's,fast-food,-33.9178125996755,150.9120971,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1741354971,Dr. Balleitner,doctor,48.2074715998878,14.2576012,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3962064351,Kageyo Primary School,school,-1.24264989988042,29.6092422,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5652769337,Avicola La Pradera,supermarket,-0.219245899977725,-78.3553914,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4693397260,Restaurant Parisien,restaurant,58.4167487009881,15.616989,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2293255822,東玉川町,bus-stop,35.598005699698,139.6744867,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10253931812,Пельмешка,coffee-shop,57.147299200333,33.1099432,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1423905597,みやぎ原保育園,kindergarten,26.2094490001428,127.694197,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3067875439,Bellevaux Chemin de Cligneval,bus-stop,50.4022838993643,6.0035683,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10062007116,Заполье,bus-stop,59.3794977014202,29.4976956,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
469787262,Palmerston Road,bus-stop,51.6123031991581,-0.1106141,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
961560024,Parc de Bray,park,44.8006948157381,-0.542636683281115,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
19809385,The Stocks Inn,pub,50.8195041992818,-1.9793208,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3805445611,Ąžuolų būda,bus-stop,54.706026999337,23.525676,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
368670909,우리마트,supermarket,35.8067749997169,128.509689,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6159184719,John Joe’s,pub,52.7976363990843,-6.1597175,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2979179658,Dr. Richard Petras,doctor,47.8883536999642,7.7213947,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
326093592,New Metropole,pub,49.5562484995562,5.8767203,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
753977962,المدرسة الإبتدائية صوغاس الجنوبية,school,36.0643200565608,9.94801374042578,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1147837904,Escuela Primaria Ma. Guadalupe Ortega de Suarez,school,29.014379499465,-110.932265172305,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8633753062,The Hop on Worth,pub,53.8678317991643,-1.904465,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
839703600,Sam & Sam Meats,supermarket,39.8584939693892,-75.3759569863995,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
171031890,OKQ8 Norsjö,convenience-store,64.9149054950565,19.4851896878042,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
570987242,Keesic Beach,park,51.0321636917602,-93.8584236093668,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
393641614,Highgate Infant School,school,52.757888228244,0.408155855410024,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
12087333,Puutarharanta,park,60.2949372902851,25.0136597359009,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4584393589,Drudel 11,school,46.9515521001712,7.4415483,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
268207168,サンドラッグ,pharmacy,39.725083578372,140.107001029281,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6507039243,Poole Rd at Beverly Dr (WB),bus-stop,35.7715770997136,-78.594839,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6786724509,Карасі,bus-stop,55.3383150995311,28.2868801,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3636076769,Abbotsford Village Medical Clinic,doctor,49.0393297996826,-122.2689263,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3781603410,片貝,railway-station,36.3939497997769,139.0955133,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
